342 838
51 1.470027e-02 2.474000e-02 4.378750e-18
52 1.321193e-02 2.474000e-02 4.213511e-18
53 1.172359e-02 2.474000e-02 4.048271e-18
54 1.023524e-02 2.474000e-02 3.883032e-18
55 8.746902e-03 2.474000e-02 3.717793e-18
56 7.258560e-03 2.474000e-02 3.552554e-18
57 5.770217e-03 2.474000e-02 3.387315e-18
58 4.281875e-03 2.474000e-02 3.222075e-18
59 2.793533e-03 2.474000e-02 3.056836e-18
60 1.305190e-03 2.474000e-02 2.891597e-18
61 -1.831522e-04 2.474000e-02 2.726358e-18
62 -1.671495e-03 2.474000e-02 2.561119e-18
63 -3.159837e-03 2.474000e-02 2.395879e-18
64 -4.648179e-03 2.474000e-02 2.230640e-18
65 -6.136522e-03 2.474000e-02 2.065401e-18
66 -7.624864e-03 2.474000e-02 1.900162e-18
67 -9.113207e-03 2.474000e-02 1.734923e-18
68 -1.060155e-02 2.474000e-02 1.569683e-18
69 -1.208989e-02 2.474000e-02 1.404444e-18
70 -1.357823e-02 2.474000e-02 1.239205e-18
71 -1.506658e-02 2.474000e-02 1.073966e-18
72 -1.655492e-02 2.474000e-02 9.087266e-19
73 -1.804326e-02 2.474000e-02 7.434874e-19
74 -1.953160e-02 2.474000e-02 5.782482e-19
75 -2.101995e-02 2.474000e-02 4.130090e-19
76 -2.250829e-02 2.474000e-02 2.477698e-19
77 -2.399663e-02 2.474000e-02 8.253060e-20
78 -2.548497e-02 2.474000e-02 -8.270860e-20
79 -2.697332e-02 2.474000e-02 -2.479478e-19
80 -2.846166e-02 2.474000e-02 -4.131870e-19
81 -2.995000e-02 2.489000e-02 -5.617729e-19
82 2.809535e-02 2.489000e-02 5.882556e-18
83 2.660701e-02 2.489000e-02 5.717317e-18
84 2.511867e-02 2.489000e-02 5.552078e-18
85 2.363033e-02 2.489000e-02 5.386838e-18
86 2.214198e-02 2.489000e-02 5.221599e-18
87 2.065364e-02 2.489000e-02 5.056360e-18
88 1.916530e-02 2.489000e-02 4.891121e-18
89 1.767696e-02 2.489000e-02 4.725882e-18
90 1.618862e-02 2.489000e-02 4.560642e-18
91 1.470027e-02 2.489000e-02 4.395403e-18
92 1.321193e-02 2.489000e-02 4.230164e-18
93 1.172359e-02 2.489000e-02 4.064925e-18
94 1.023525e-02 2.489000e-02 3.899686e-18
95 8.746903e-03 2.489000e-02 3.734446e-18
96 7.258561e-03 2.489000e-02 3.569207e-18
97 5.770218e-03 2.489000e-02 3.403968e-18
98 4.281876e-03 2.489000e-02 3.238729e-18
99 2.793533e-03 2.489000e-02 3.073490e-18
100 1.305191e-03 2.489000e-02 2.908250e-18
101 -1.831515e-04 2.489000e-02 2.743011e-18
102 -1.671494e-03 2.489000e-02 2.577772e-18
103 -3.159836e-03 2.489000e-02 2.412533e-18
104 -4.648179e-03 2.489000e-02 2.247294e-18
105 -6.136521e-03 2.489000e-02 2.082054e-18
106 -7.624864e-03 2.489000e-02 1.916815e-18
107 -9.113206e-03 2.489000e-02 1.751576e-18
108 -1.060155e-02 2.489000e-02 1.586337e-18
109 -1.208989e-02 2.489000e-02 1.421098e-18
110 -1.357823e-02 2.489000e-02 1.255858e-18
111 -1.506658e-02 2.489000e-02 1.090619e-18
112 -1.655492e-02 2.489000e-02 9.253800e-19
113 -1.804326e-02 2.489000e-02 7.601408e-19
114 -1.953160e-02 2.489000e-02 5.949016e-19
115 -2.101995e-02 2.489000e-02 4.296624e-19
116 -2.250829e-02 2.489000e-02 2.644232e-19
117 -2.399663e-02 2.489000e-02 9.918396e-20
118 -2.548497e-02 2.489000e-02 -6.605524e-20
119 -2.697332e-02 2.489000e-02 -2.312944e-19
120 -2.846166e-02 2.489000e-02 -3.965336e-19
121 -2.995000e-02 2.494000e-02 -5.562217e-19
122 2.809536e-02 2.494000e-02 5.888107e-18
123 2.660701e-02 2.494000e-02 5.722868e-18
124 2.511867e-02 2.494000e-02 5.557629e-18
125 2.363033e-02 2.494000e-02 5.392390e-18
126 2.214199e-02 2.494000e-02 5.227150e-18
127 2.065364e-02 2.494000e-02 5.061911e-18
128 1.916530e-02 2.494000e-02 4.896672e-18
129 1.767696e-02 2.494000e-02 4.731433e-18
130 1.618862e-02 2.494000e-02 4.566194e-18
131 1.470027e-02 2.494000e-02 4.400954e-18
132 1.321193e-02 2.494000e-02 4.235715e-18
133 1.172359e-02 2.494000e-02 4.070476e-18
134 1.023525e-02 2.494000e-02 3.905237e-18
135 8.746903e-03 2.494000e-02 3.739998e-18
136 7.258561e-03 2.494000e-02 3.574758e-18
137 5.770219e-03 2.494000e-02 3.409519e-18
138 4.281876e-03 2.494000e-02 3.244280e-18
139 2.793534e-03 2.494000e-02 3.079041e-18
140 1.305191e-03 2.494000e-02 2.913802e-18
141 -1.831512e-04 2.494000e-02 2.748562e-18
142 -1.671494e-03 2.494000e-02 2.583323e-18
143 -3.159836e-03 2.494000e-02 2.418084e-18
144 -4.648179e-03 2.494000e-02 2.252845e-18
145 -6.136521e-03 2.494000e-02 2.087606e-18
146 -7.624863e-03 2.494000e-02 1.922366e-18
147 -9.113206e-03 2.494000e-02 1.757127e-18
148 -1.060155e-02 2.494000e-02 1.591888e-18
149 -1.208989e-02 2.494000e-02 1.426649e-18
150 -1.357823e-02 2.494000e-02 1.261410e-18
151 -1.506658e-02 2.494000e-02 1.096170e-18
152 -1.655492e-02 2.494000e-02 9.309311e-19
153 -1.804326e-02 2.494000e-02 7.656919e-19
154 -1.953160e-02 2.494000e-02 6.004527e-19
155 -2.101995e-02 2.494000e-02 4.352135e-19
156 -2.250829e-02 2.494000e-02 2.699743e-19
157 -2.399663e-02 2.494000e-02 1.047351e-19
158 -2.548497e-02 2.494000e-02 -6.050412e-20
159 -2.697332e-02 2.494000e-02 -2.257433e-19
160 -2.846166e-02 2.494000e-02 -3.909825e-19
161 -2.995000e-02 2.498957e-02 -5.507189e-19
162 2.809536e-02 2.498952e-02 5.893605e-18
163 -2.846166e-02 2.498957e-02 -1.357877e-17
164 -2.697332e-02 2.498957e-02 -1.286674e-17
165 -2.548497e-02 2.498957e-02 -1.215471e-17
166 -2.399663e-02 2.498957e-02 -1.144269e-17
167 -2.250829e-02 2.498957e-02 -1.073066e-17
168 -2.101995e-02 2.498957e-02 -1.001863e-17
169 -1.953160e-02 2.498957e-02 -9.306597e-18
170 -1.804326e-02 2.498957e-02 -8.594568e-18
171 -1.655492e-02 2.498957e-02 -7.882539e-18
172 -1.506658e-02 2.498957e-02 -7.170509e-18
173 -1.357823e-02 2.498957e-02 -6.458480e-18
174 -1.208989e-02 2.498957e-02 -5.746451e-18
175 -1.060155e-02 2.498957e-02 -5.034421e-18
176 -9.113206e-03 2.498957e-02 -4.322392e-18
177 -7.624863e-03 2.498957e-02 -3.610363e-18
178 -6.136521e-03 2.498957e-02 -2.898333e-18
179 -4.648178e-03 2.498957e-02 -2.186304e-18
180 -3.159836e-03 2.498957e-02 -1.474275e-18
181 -1.671493e-03 2.498957e-02 -7.622456e-19
182 -1.831509e-04 2.498957e-02 -5.021631e-20
183 1.305192e-03 2.498957e-02 6.618130e-19
184 2.793534e-03 2.498957e-02 1.373842e-18
185 4.281876e-03 2.498957e-02 2.085872e-18
186 5.770219e-03 2.498957e-02 2.797901e-18
187 7.258561e-03 2.498957e-02 3.509930e-18
188 8.746904e-03 2.498957e-02 4.221959e-18
189 1.023525e-02 2.498957e-02 4.933989e-18
190 1.172359e-02 2.498957e-02 5.646018e-18
191 1.321193e-02 2.498957e-02 6.358047e-18
192 1.470027e-02 2.498957e-02 7.070077e-18
193 1.618862e-02 2.498957e-02 7.782106e-18
194 1.767696e-02 2.498957e-02 8.494135e-18
195 1.916530e-02 2.498957e-02 9.206165e-18
196 2.065364e-02 2.498957e-02 9.918194e-18
197 2.214199e-02 2.498957e-02 1.063022e-17
198 2.363033e-02 2.498957e-02 1.134225e-17
199 2.511867e-02 2.498957e-02 1.205428e-17
200 2.660701e-02 2.498957e-02 1.276631e-17
201 -2.995000e-02 -1.000000e-02 -4.435341e-18
202 2.809500e-02 -1.000000e-02 2.008949e-18
203 1.980286e-02 -1.000000e-02 1.088336e-18
204 1.151071e-02 -1.000000e-02 1.677230e-19
205 3.218571e-03 -1.000000e-02 -7.528898e-19
206 -5.073571e-03 -1.000000e-02 -1.673503e-18
207 -1.336571e-02 -1.000000e-02 -2.594115e-18
208 -2.165786e-02 -1.000000e-02 -3.514728e-18
209 -2.995000e-02 2.279396e-02 -7.944797e-19
210 -2.995000e-02 2.050704e-02 -1.048380e-18
211 -2.995000e-02 1.744049e-02 -1.388835e-18
212 -2.995000e-02 1.287250e-02 -1.895983e-18
213 -2.995000e-02 6.266231e-03 -2.629427e-18
214 -2.995000e-02 -1.866885e-03 -3.532384e-18
215 2.809508e-02 -2.130975e-03 2.882595e-18
216 2.809516e-02 5.738051e-03 3.756241e-18
217 2.809523e-02 1.225456e-02 4.479726e-18
218 2.809527e-02 1.696694e-02 5.002910e-18
219 2.809531e-02 2.034800e-02 5.378287e-18
220 2.809534e-02 2.306585e-02 5.680033e-18
221 2.616003e-02 2.328629e-02 5.489645e-18
222 2.302997e-02 2.312697e-02 5.124450e-18
223 1.996286e-02 2.324022e-02 4.796505e-18
224 1.690444e-02 2.318459e-02 4.450776e-18
225 1.397946e-02 2.339228e-02 4.149097e-18
226 1.101243e-02 2.296908e-02 3.772706e-18
227 8.007043e-03 2.332526e-02 3.478585e-18
228 5.102931e-03 2.315223e-02 3.136953e-18
229 2.076235e-03 2.306759e-02 2.791525e-18
230 -9.095254e-04 2.326266e-02 2.481697e-18
231 -3.882163e-03 2.325555e-02 2.150879e-18
232 -6.923768e-03 2.299053e-02 1.783769e-18
233 -9.819101e-03 2.334468e-02 1.501641e-18
234 -1.272753e-02 2.295975e-02 1.136005e-18
235 -1.580126e-02 2.325860e-02 8.279309e-19
236 -1.877849e-02 2.331929e-02 5.041305e-19
237 -2.176741e-02 2.314931e-02 1.534214e-19
238 -2.480866e-02 2.300945e-02 -1.997519e-19
239 -2.750685e-02 2.316414e-02 -4.821379e-19
240 -2.889844e-02 2.336208e-02 -6.146588e-19
241 1.670356e-02 -3.921735e-03 1.419067e-18
242 8.461601e-03 -2.371356e-03 6.761531e-19
243 -1.602849e-04 -2.936326e-03 -3.437929e-19
244 -8.532928e-03 -3.421369e-03 -1.327194e-18
245 -1.599751e-02 -3.794744e-03 -2.197381e-18
246 -2.349092e-02 -3.584946e-03 -3.006025e-18
247 -2.765767e-02 1.894712e-02 -9.670645e-19
248 -2.520670e-02 9.853064e-03 -1.704596e-18
249 -2.447182e-02 3.374951e-03 -2.342223e-18
250 2.098303e-02 9.310179e-03 3.363222e-18
251 2.498034e-02 1.850190e-02 4.827498e-18
252 2.459380e-02 2.304539e-02 5.289012e-18
253 2.145215e-02 2.318485e-02 4.955703e-18
254 1.841965e-02 2.325742e-02 4.627084e-18
255 1.535392e-02 2.314579e-02 4.274327e-18
256 1.259174e-02 2.307865e-02 3.960209e-18
257 9.435112e-03 2.293979e-02 3.594336e-18
258 6.632648e-03 2.305234e-02 3.295696e-18
259 3.549750e-03 2.310653e-02 2.959441e-18
260 6.196230e-04 2.317668e-02 2.641921e-18
261 -2.394376e-03 2.320041e-02 2.309934e-18
262 -5.433443e-03 2.314716e-02 1.966617e-18
263 -8.449342e-03 2.299567e-02 1.614967e-18
264 -1.119925e-02 2.297439e-02 1.307303e-18
265 -1.424422e-02 2.313207e-02 9.867488e-19
266 -1.729783e-02 2.325268e-02 6.611213e-19
267 -2.031100e-02 2.326611e-02 3.280831e-19
268 -2.330366e-02 2.306237e-02 -2.678907e-20
269 -2.617660e-02 2.334082e-02 -3.148354e-19
270 -2.841095e-02 2.163016e-02 -7.528185e-19
271 -2.673772e-02 1.536659e-02 -1.262449e-18
272 2.373086e-02 1.428301e-02 4.220387e-18
273 1.670045e-02 3.383097e-03 2.229722e-18
274 2.617586e-02 2.143350e-02 5.285701e-18
275 2.396497e-02 2.118881e-02 5.013077e-18
276 1.922479e-02 2.190113e-02 4.565895e-18
277 1.596079e-02 2.159012e-02 4.168989e-18
278 -2.094454e-02 2.147832e-02 5.926118e-20
279 1.023608e-02 2.083366e-02 3.449434e-18
280 1.207919e-02 2.135030e-02 3.711419e-18
281 8.080424e-03 2.133427e-02 3.265687e-18
282 4.405886e-03 2.166044e-02 2.893943e-18
283 6.046319e-03 2.132052e-02 3.038330e-18
284 1.278274e-03 2.128769e-02 2.505326e-18
285 2.875967e-03 2.116215e-02 2.668767e-18
286 -1.586072e-03 2.167084e-02 2.229857e-18
287 -1.531644e-04 2.186087e-02 2.410040e-18
288 -4.627056e-03 2.185963e-02 1.913200e-18
289 -3.161462e-03 2.166248e-02 2.054026e-18
290 -7.938454e-03 2.096624e-02 1.446375e-18
291 -6.146368e-03 2.124224e-02 1.675979e-18
292 -9.813863e-03 2.156741e-02 1.304905e-18
293 -1.353388e-02 2.118003e-02 8.488933e-19
294 -1.167542e-02 2.087679e-02 1.021558e-18
295 -1.654265e-02 2.170011e-02 5.725926e-19
296 -1.504705e-02 2.182710e-02 7.527372e-19
297 -1.953785e-02 2.200710e-02 2.741423e-19
298 -2.413308e-02 2.107636e-02 -3.393647e-19
299 1.773078e-02 2.164661e-02 4.371768e-18
300 -2.118828e-02 1.416624e-02 -7.796025e-19
301 2.072558e-02 2.150906e-02 4.688987e-18
302 3.819930e-03 6.454685e-03 1.140711e-18
303 -4.464878e-03 2.545486e-03 -2.130953e-19
304 -1.200113e-02 4.056570e-03 -8.820236e-19
305 -1.876729e-02 1.595406e-03 -1.906463e-18
306 -1.810938e-02 2.174947e-02 4.041316e-19
307 2.098075e-02 1.683369e-02 4.198246e-18
308 1.395871e-02 2.159745e-02 3.947527e-18
309 -2.621261e-02 2.138863e-02 -5.355695e-19
310 2.229720e-02 2.174960e-02 4.890177e-18
311 1.759921e-02 1.373082e-02 3.478331e-18
312 -2.249510e-02 2.155764e-02 -1.040797e-19
313 -1.867566e-02 7.950915e-03 -1.190686e-18
314 -2.486148e-02 1.828788e-02 -7.298163e-19
315 1.177749e-02 1.159453e-02 2.594816e-18
316 -4.163964e-04 1.292411e-02 1.388635e-18
317 2.209976e-02 1.961434e-02 4.631195e-18
318 1.278714e-02 1.793213e-02 3.410524e-18
319 9.252441e-03 1.754574e-02 2.975196e-18
320 -2.375378e-03 1.982514e-02 1.937313e-18
321 -1.741807e-02 1.988710e-02 2.741172e-19
322 6.786076e-03 1.875050e-02 2.835129e-18
323 1.938283e-02 1.959753e-02 4.327689e-18
324 1.514495e-02 1.949175e-02 3.845446e-18
325 -5.781977e-03 8.854508e-03 3.411195e-19
326 -1.945781e-02 1.989060e-02 4.804910e-20
327 1.713247e-02 1.986123e-02 4.107126e-18
328 -1.537379e-02 1.964241e-02 4.739121e-19
329 -1.322359e-02 1.795188e-02 5.249460e-19
330 -9.710229e-03 1.811622e-02 9.332529e-19
331 -6.477215e-03 1.823914e-02 1.305836e-18
332 -4.390010e-03 1.970476e-02 1.700278e-18
333 -3.791785e-04 1.961135e-02 2.135200e-18
334 1.723305e-03 1.781191e-02 2.168845e-18
335 4.390251e-03 1.913038e-02 2.611315e-18
336 -2.179730e-02 1.881568e-02 -3.310265e-19
337 -1.295015e-02 1.259440e-02 -3.949582e-20
338 5.376998e-03 1.496428e-02 2.258335e-18
339 1.725734e-02 1.729372e-02 3.835938e-18
340 -6.586233e-03 1.426539e-02 8.525581e-19
341 -1.757708e-02 1.687527e-02 -7.791705e-20
342 -2.595689e-03 1.685589e-02 1.583201e-18
1 102 2 3 
2 102 3 4 
3 102 4 5 
4 102 5 6 
5 102 6 7 
6 102 7 8 
7 102 8 9 
8 102 9 10 
9 102 10 11 
10 102 11 12 
11 102 12 13 
12 102 13 14 
13 102 14 15 
14 102 15 16 
15 102 16 17 
16 102 17 18 
17 102 18 19 
18 102 19 20 
19 102 20 21 
20 102 21 22 
21 102 22 23 
22 102 23 24 
23 102 24 25 
24 102 25 26 
25 102 26 27 
26 102 27 28 
27 102 28 29 
28 102 29 30 
29 102 30 31 
30 102 31 32 
31 102 32 33 
32 102 33 34 
33 102 34 35 
34 102 35 36 
35 102 36 37 
36 102 37 38 
37 102 38 39 
38 102 39 40 
39 102 40 1 
40 102 42 43 
41 102 43 44 
42 102 44 45 
43 102 45 46 
44 102 46 47 
45 102 47 48 
46 102 48 49 
47 102 49 50 
48 102 50 51 
49 102 51 52 
50 102 52 53 
51 102 53 54 
52 102 54 55 
53 102 55 56 
54 102 56 57 
55 102 57 58 
56 102 58 59 
57 102 59 60 
58 102 60 61 
59 102 61 62 
60 102 62 63 
61 102 63 64 
62 102 64 65 
63 102 65 66 
64 102 66 67 
65 102 67 68 
66 102 68 69 
67 102 69 70 
68 102 70 71 
69 102 71 72 
70 102 72 73 
71 102 73 74 
72 102 74 75 
73 102 75 76 
74 102 76 77 
75 102 77 78 
76 102 78 79 
77 102 79 80 
78 102 80 41 
79 102 82 83 
80 102 83 84 
81 102 84 85 
82 102 85 86 
83 102 86 87 
84 102 87 88 
85 102 88 89 
86 102 89 90 
87 102 90 91 
88 102 91 92 
89 102 92 93 
90 102 93 94 
91 102 94 95 
92 102 95 96 
93 102 96 97 
94 102 97 98 
95 102 98 99 
96 102 99 100 
97 102 100 101 
98 102 101 102 
99 102 102 103 
100 102 103 104 
101 102 104 105 
102 102 105 106 
103 102 106 107 
104 102 107 108 
105 102 108 109 
106 102 109 110 
107 102 110 111 
108 102 111 112 
109 102 112 113 
110 102 113 114 
111 102 114 115 
112 102 115 116 
113 102 116 117 
114 102 117 118 
115 102 118 119 
116 102 119 120 
117 102 120 81 
118 102 122 123 
119 102 123 124 
120 102 124 125 
121 102 125 126 
122 102 126 127 
123 102 127 128 
124 102 128 129 
125 102 129 130 
126 102 130 131 
127 102 131 132 
128 102 132 133 
129 102 133 134 
130 102 134 135 
131 102 135 136 
132 102 136 137 
133 102 137 138 
134 102 138 139 
135 102 139 140 
136 102 140 141 
137 102 141 142 
138 102 142 143 
139 102 143 144 
140 102 144 145 
141 102 145 146 
142 102 146 147 
143 102 147 148 
144 102 148 149 
145 102 149 150 
146 102 150 151 
147 102 151 152 
148 102 152 153 
149 102 153 154 
150 102 154 155 
151 102 155 156 
152 102 156 157 
153 102 157 158 
154 102 158 159 
155 102 159 160 
156 102 160 121 
157 102 161 163 
158 102 163 164 
159 102 164 165 
160 102 165 166 
161 102 166 167 
162 102 167 168 
163 102 168 169 
164 102 169 170 
165 102 170 171 
166 102 171 172 
167 102 172 173 
168 102 173 174 
169 102 174 175 
170 102 175 176 
171 102 176 177 
172 102 177 178 
173 102 178 179 
174 102 179 180 
175 102 180 181 
176 102 181 182 
177 102 182 183 
178 102 183 184 
179 102 184 185 
180 102 185 186 
181 102 186 187 
182 102 187 188 
183 102 188 189 
184 102 189 190 
185 102 190 191 
186 102 191 192 
187 102 192 193 
188 102 193 194 
189 102 194 195 
190 102 195 196 
191 102 196 197 
192 102 197 198 
193 102 198 199 
194 102 199 200 
195 102 200 162 
196 102 203 202 
197 102 204 203 
198 102 205 204 
199 102 206 205 
200 102 207 206 
201 102 208 207 
202 102 201 208 
203 102 1 209 
204 102 209 210 
205 102 210 211 
206 102 211 212 
207 102 212 213 
208 102 213 214 
209 102 214 201 
210 102 202 215 
211 102 215 216 
212 102 216 217 
213 102 217 218 
214 102 218 219 
215 102 219 220 
216 102 220 2 
217 102 41 1 
218 102 2 42 
219 102 81 41 
220 102 42 82 
221 102 121 81 
222 102 82 122 
223 102 161 121 
224 102 122 162 
225 203 2 3 220 
226 203 3 4 221 
227 203 5 6 222 
228 203 7 8 223 
229 203 9 10 224 
230 203 11 12 225 
231 203 13 14 226 
232 203 15 16 227 
233 203 17 18 228 
234 203 19 20 229 
235 203 21 22 230 
236 203 23 24 231 
237 203 25 26 232 
238 203 27 28 233 
239 203 29 30 234 
240 203 31 32 235 
241 203 33 34 236 
242 203 35 36 237 
243 203 37 38 238 
244 203 39 40 239 
245 203 40 1 240 
246 203 239 40 240 
247 203 1 209 240 
248 203 203 202 215 
249 203 204 203 241 
250 203 205 204 242 
251 203 204 241 242 
252 203 206 205 243 
253 203 205 242 243 
254 203 207 206 244 
255 203 206 243 244 
256 203 208 207 245 
257 203 207 244 245 
258 203 201 208 246 
259 203 214 201 246 
260 203 208 245 246 
261 203 203 215 241 
262 203 210 211 247 
263 203 212 213 248 
264 203 213 214 249 
265 203 248 213 249 
266 203 214 246 249 
267 203 216 217 250 
268 203 218 219 251 
269 203 220 3 221 
270 203 4 5 252 
271 203 6 7 253 
272 203 8 9 254 
273 203 10 11 255 
274 203 11 225 255 
275 203 12 13 256 
276 203 13 226 256 
277 203 14 15 257 
278 203 15 227 257 
279 203 16 17 258 
280 203 17 228 258 
281 203 18 19 259 
282 203 19 229 259 
283 203 20 21 260 
284 203 21 230 260 
285 203 22 23 261 
286 203 23 231 261 
287 203 24 25 262 
288 203 25 232 262 
289 203 26 27 263 
290 203 27 233 263 
291 203 28 29 264 
292 203 29 234 264 
293 203 30 31 265 
294 203 31 235 265 
295 203 32 33 266 
296 203 34 35 267 
297 203 36 37 268 
298 203 38 39 269 
299 203 253 7 223 
300 203 209 210 270 
301 203 211 212 271 
302 203 250 217 272 
303 203 217 218 272 
304 203 241 215 273 
305 203 215 216 273 
306 203 218 251 272 
307 203 219 220 274 
308 203 4 252 221 
309 203 252 5 222 
310 203 222 6 253 
311 203 223 8 254 
312 203 224 10 255 
313 203 225 12 256 
314 203 226 14 257 
315 203 227 16 258 
316 203 228 18 259 
317 203 229 20 260 
318 203 230 22 261 
319 203 231 24 262 
320 203 232 26 263 
321 203 233 28 264 
322 203 234 30 265 
323 203 235 32 266 
324 203 236 34 267 
325 203 237 36 268 
326 203 238 38 269 
327 203 254 9 224 
328 203 267 35 237 
329 203 268 37 238 
330 203 269 39 239 
331 203 271 212 248 
332 203 219 274 251 
333 203 266 33 236 
334 203 270 210 247 
335 203 211 271 247 
336 203 274 220 221 
337 203 252 222 275 
338 203 223 254 276 
339 203 209 270 240 
340 203 224 255 277 
341 203 267 237 278 
342 203 225 256 308 
343 203 226 257 279 
344 203 256 226 280 
345 203 226 279 280 
346 203 227 258 281 
347 203 257 227 281 
348 203 163 161 160 
349 203 228 259 282 
350 203 258 228 283 
351 203 228 282 283 
352 203 229 260 284 
353 203 259 229 285 
354 203 229 284 285 
355 203 230 261 286 
356 203 260 230 287 
357 203 230 286 287 
358 203 231 262 288 
359 203 261 231 289 
360 203 231 288 289 
361 203 232 263 290 
362 203 262 232 291 
363 203 232 290 291 
364 203 233 264 292 
365 203 263 233 292 
366 203 162 200 123 
367 203 234 265 293 
368 203 264 234 294 
369 203 234 293 294 
370 203 235 266 295 
371 203 265 235 296 
372 203 235 295 296 
373 203 236 267 297 
374 203 267 278 297 
375 203 268 238 298 
376 203 254 224 299 
377 203 224 277 299 
378 203 271 248 300 
379 203 253 223 301 
380 203 223 276 301 
381 203 239 240 270 
382 203 243 242 302 
383 203 244 243 303 
384 203 243 302 303 
385 203 245 244 304 
386 203 244 303 304 
387 203 246 245 305 
388 203 249 246 305 
389 203 245 304 305 
390 203 274 221 252 
391 203 266 236 306 
392 203 236 297 306 
393 203 272 251 307 
394 203 241 273 242 
395 203 255 225 308 
396 203 164 163 159 
397 203 274 252 275 
398 203 242 273 302 
399 203 239 270 309 
400 203 222 253 310 
401 203 310 253 301 
402 203 277 255 308 
403 203 274 275 251 
404 203 272 307 311 
405 203 256 280 308 
406 203 281 258 283 
407 203 257 281 279 
408 203 282 259 285 
409 203 284 260 287 
410 203 286 261 289 
411 203 288 262 291 
412 203 290 263 292 
413 203 292 264 294 
414 203 293 265 296 
415 203 295 266 306 
416 203 298 238 309 
417 203 270 247 309 
418 203 237 268 312 
419 203 254 299 276 
420 203 238 269 309 
421 203 269 239 309 
422 203 300 248 313 
423 203 313 248 249 
424 203 278 237 312 
425 203 247 271 314 
426 203 216 250 273 
427 203 272 311 250 
428 203 311 315 250 
429 203 247 314 309 
430 203 275 222 310 
431 203 302 273 315 
432 203 312 268 298 
433 203 273 250 315 
434 203 315 338 302 
435 203 310 301 317 
436 203 308 280 318 
437 203 279 281 319 
438 203 284 287 333 
439 203 286 289 320 
440 203 288 291 332 
441 203 290 292 330 
442 203 292 294 330 
443 203 296 328 293 
444 203 295 306 321 
445 203 297 278 326 
446 203 281 283 322 
447 203 276 299 323 
448 203 277 308 324 
449 203 314 271 300 
450 203 304 303 325 
451 203 306 297 326 
452 203 321 306 326 
453 203 159 158 164 
454 203 307 251 317 
455 203 166 165 157 
456 203 324 308 318 
457 203 157 156 166 
458 203 301 276 323 
459 203 317 301 323 
460 203 168 167 155 
461 203 299 277 327 
462 203 323 299 327 
463 203 277 324 327 
464 203 296 295 328 
465 203 329 293 328 
466 203 295 321 328 
467 203 294 293 329 
468 203 330 294 329 
469 203 155 154 168 
470 203 170 169 153 
471 203 153 152 170 
472 203 172 171 151 
473 203 291 290 331 
474 203 332 291 331 
475 203 290 330 331 
476 203 289 288 332 
477 203 320 289 332 
478 203 173 172 150 
479 203 287 286 333 
